[Thu Aug 01 03:14:10.469462 2019] [php7:notice] [pid 9309] [client 41.58.72.45:4797] PHP Notice:  A non well formed numeric value encountered in /var/www/html/wcityz/templates/mozaix/css/typo.css on line 60, referer: https://www.webcityz.com/index.php
[Thu Aug 01 03:20:12.148560 2019] [php7:warn] [pid 9291] [client 45.63.15.169:54950] PHP Warning:  file_put_contents(/var/www/html/wcityz/media/foundry/3.1/config/da80db8b2491bbcbb7e20021b06ce0cd.js): failed to open stream: Permission denied in /var/www/html/wcityz/libraries/joomla/filesystem/file.php on line 440
[Thu Aug 01 03:20:12.148768 2019] [php7:warn] [pid 9291] [client 45.63.15.169:54950] PHP Warning:  file_put_contents(/var/www/html/wcityz/media/foundry/3.1/config/da80db8b2491bbcbb7e20021b06ce0cd.json): failed to open stream: Permission denied in /var/www/html/wcityz/libraries/joomla/filesystem/file.php on line 440
[Thu Aug 01 03:20:12.149194 2019] [php7:warn] [pid 9291] [client 45.63.15.169:54950] PHP Warning:  file_put_contents(/var/www/html/wcityz/media/com_komento/config/069b954d8fd17d4f1fcd1f9f763d0e62.js): failed to open stream: Permission denied in /var/www/html/wcityz/libraries/joomla/filesystem/file.php on line 440
[Thu Aug 01 03:20:12.149333 2019] [php7:warn] [pid 9291] [client 45.63.15.169:54950] PHP Warning:  file_put_contents(/var/www/html/wcityz/media/com_komento/config/069b954d8fd17d4f1fcd1f9f763d0e62.json): failed to open stream: Permission denied in /var/www/html/wcityz/libraries/joomla/filesystem/file.php on line 440
[Thu Aug 01 03:20:12.153935 2019] [php7:warn] [pid 9291] [client 45.63.15.169:54950] PHP Warning:  file_put_contents(/var/www/html/wcityz/media/com_komento/resources/58e7dfcfa0fb1fac6d0d90101240493b.js): failed to open stream: Permission denied in /var/www/html/wcityz/libraries/joomla/filesystem/file.php on line 440
[Thu Aug 01 03:59:13.005684 2019] [php7:warn] [pid 9299] [client 178.255.215.81:54190] PHP Warning:  file_put_contents(/var/www/html/wcityz/media/foundry/3.1/config/da80db8b2491bbcbb7e20021b06ce0cd.js): failed to open stream: Permission denied in /var/www/html/wcityz/libraries/joomla/filesystem/file.php on line 440
[Thu Aug 01 03:59:13.005817 2019] [php7:warn] [pid 9299] [client 178.255.215.81:54190] PHP Warning:  file_put_contents(/var/www/html/wcityz/media/foundry/3.1/config/da80db8b2491bbcbb7e20021b06ce0cd.json): failed to open stream: Permission denied in /var/www/html/wcityz/libraries/joomla/filesystem/file.php on line 440
[Thu Aug 01 03:59:13.006215 2019] [php7:warn] [pid 9299] [client 178.255.215.81:54190] PHP Warning:  file_put_contents(/var/www/html/wcityz/media/com_komento/config/069b954d8fd17d4f1fcd1f9f763d0e62.js): failed to open stream: Permission denied in /var/www/html/wcityz/libraries/joomla/filesystem/file.php on line 440
[Thu Aug 01 03:59:13.006353 2019] [php7:warn] [pid 9299] [client 178.255.215.81:54190] PHP Warning:  file_put_contents(/var/www/html/wcityz/media/com_komento/config/069b954d8fd17d4f1fcd1f9f763d0e62.json): failed to open stream: Permission denied in /var/www/html/wcityz/libraries/joomla/filesystem/file.php on line 440
[Thu Aug 01 03:59:13.009819 2019] [php7:warn] [pid 9299] [client 178.255.215.81:54190] PHP Warning:  file_put_contents(/var/www/html/wcityz/media/com_komento/resources/58e7dfcfa0fb1fac6d0d90101240493b.js): failed to open stream: Permission denied in /var/www/html/wcityz/libraries/joomla/filesystem/file.php on line 440
[Thu Aug 01 04:00:48.536894 2019] [php7:warn] [pid 9297] [client 178.255.215.81:50266] PHP Warning:  file_put_contents(/var/www/html/wcityz/media/foundry/3.1/config/da80db8b2491bbcbb7e20021b06ce0cd.js): failed to open stream: Permission denied in /var/www/html/wcityz/libraries/joomla/filesystem/file.php on line 440
[Thu Aug 01 04:00:48.537047 2019] [php7:warn] [pid 9297] [client 178.255.215.81:50266] PHP Warning:  file_put_contents(/var/www/html/wcityz/media/foundry/3.1/config/da80db8b2491bbcbb7e20021b06ce0cd.json): failed to open stream: Permission denied in /var/www/html/wcityz/libraries/joomla/filesystem/file.php on line 440
[Thu Aug 01 04:00:48.537423 2019] [php7:warn] [pid 9297] [client 178.255.215.81:50266] PHP Warning:  file_put_contents(/var/www/html/wcityz/media/com_komento/config/069b954d8fd17d4f1fcd1f9f763d0e62.js): failed to open stream: Permission denied in /var/www/html/wcityz/libraries/joomla/filesystem/file.php on line 440
[Thu Aug 01 04:00:48.537560 2019] [php7:warn] [pid 9297] [client 178.255.215.81:50266] PHP Warning:  file_put_contents(/var/www/html/wcityz/media/com_komento/config/069b954d8fd17d4f1fcd1f9f763d0e62.json): failed to open stream: Permission denied in /var/www/html/wcityz/libraries/joomla/filesystem/file.php on line 440
[Thu Aug 01 04:00:48.540924 2019] [php7:warn] [pid 9297] [client 178.255.215.81:50266] PHP Warning:  file_put_contents(/var/www/html/wcityz/media/com_komento/resources/58e7dfcfa0fb1fac6d0d90101240493b.js): failed to open stream: Permission denied in /var/www/html/wcityz/libraries/joomla/filesystem/file.php on line 440
[Thu Aug 01 04:01:23.247686 2019] [php7:warn] [pid 9294] [client 178.255.215.81:60462] PHP Warning:  file_put_contents(/var/www/html/wcityz/media/foundry/3.1/config/da80db8b2491bbcbb7e20021b06ce0cd.js): failed to open stream: Permission denied in /var/www/html/wcityz/libraries/joomla/filesystem/file.php on line 440
[Thu Aug 01 04:01:23.247827 2019] [php7:warn] [pid 9294] [client 178.255.215.81:60462] PHP Warning:  file_put_contents(/var/www/html/wcityz/media/foundry/3.1/config/da80db8b2491bbcbb7e20021b06ce0cd.json): failed to open stream: Permission denied in /var/www/html/wcityz/libraries/joomla/filesystem/file.php on line 440
[Thu Aug 01 04:01:23.248311 2019] [php7:warn] [pid 9294] [client 178.255.215.81:60462] PHP Warning:  file_put_contents(/var/www/html/wcityz/media/com_komento/config/942ef449d07f3f7036a9c28946fa4975.js): failed to open stream: Permission denied in /var/www/html/wcityz/libraries/joomla/filesystem/file.php on line 440
[Thu Aug 01 04:01:23.248470 2019] [php7:warn] [pid 9294] [client 178.255.215.81:60462] PHP Warning:  file_put_contents(/var/www/html/wcityz/media/com_komento/config/942ef449d07f3f7036a9c28946fa4975.json): failed to open stream: Permission denied in /var/www/html/wcityz/libraries/joomla/filesystem/file.php on line 440
[Thu Aug 01 04:01:23.252011 2019] [php7:warn] [pid 9294] [client 178.255.215.81:60462] PHP Warning:  file_put_contents(/var/www/html/wcityz/media/com_komento/resources/58e7dfcfa0fb1fac6d0d90101240493b.js): failed to open stream: Permission denied in /var/www/html/wcityz/libraries/joomla/filesystem/file.php on line 440
[Thu Aug 01 04:01:25.860214 2019] [php7:warn] [pid 9301] [client 178.255.215.81:32840] PHP Warning:  file_put_contents(/var/www/html/wcityz/media/foundry/3.1/config/da80db8b2491bbcbb7e20021b06ce0cd.js): failed to open stream: Permission denied in /var/www/html/wcityz/libraries/joomla/filesystem/file.php on line 440
[Thu Aug 01 04:01:25.860342 2019] [php7:warn] [pid 9301] [client 178.255.215.81:32840] PHP Warning:  file_put_contents(/var/www/html/wcityz/media/foundry/3.1/config/da80db8b2491bbcbb7e20021b06ce0cd.json): failed to open stream: Permission denied in /var/www/html/wcityz/libraries/joomla/filesystem/file.php on line 440
